wv2_B1_M,wv2_B1_S,wv2_B2_M,wv2_B2_S,wv2_B3_M,wv2_B3_S,wv2_B4_M,wv2_B4_S,wv2_B5_M,wv2_B5_S,wv2_B6_M,wv2_B6_S,wv2_B7_M,wv2_B7_S,wv2_B8_M,wv2_B8_S,sno_B1_M,sno_B1_S,sno_B2_M,sno_B2_S,sno_B3_M,sno_B3_S,sno_B4_M,sno_B4_S,sno_B5_M,sno_B5_S,sno_B6_M,sno_B6_S,sno_B7_M,sno_B7_S,sno_B8_M,sno_B8_S,mos_B1_M,mos_B1_S,mos_B2_M,mos_B2_S,mos_B3_M,mos_B3_S,mos_B4_M,mos_B4_S,f1_slope_M,f1_slope_S,f1_dtm_MEA,f1_dtm_STD,f1_dsm_MEA,f1_dsm_STD,f1_chm_MEA,f1_chm_STD,f2_slope_M,f2_slope_S,f2_dtm_MEA,f2_dtm_STD,f2_dsm_MEA,f2_dsm_STD,f2_chm_MEA,f2_chm_STD,dtm_dif_ME,dtm_dif_ST,f1_int_M,f1_int_S,f2_int_M,f2_int_S,wv2_ndvi_M,wv2_ndvi_S,sno_ndvi_M,sno_ndvi_S,mos_ndvi_M,mos_ndvi_S,wv2_ndwi_M,wv2_ndwi_S,sno_ndwi_M,sno_ndwi_S,mos_ndwi_M,mos_ndwi_S,wv2_ci_g_M,wv2_ci_g_S,wv2_ci_r_M,wv2_ci_r_S,sno_ci_g_M,sno_ci_g_S,sno_ci_r_M,sno_ci_r_S,mos_ci_g_M,mos_ci_g_S,wv2_savi_M,wv2_savi_S,sno_savi_M,sno_savi_S,mos_savi_M,mos_savi_S,Class
288.9949749,1.383671786,309.080402,1.777460172,372.3316583,2.579500315,238.8190955,5.045266171,128.1758794,2.383827653,466.4221106,19.54591845,526.638191,21.83790786,531.7839196,15.58244544,236.039801,2.218961247,239.5721393,3.536029184,237.6268657,3.675260119,237.2189055,3.46723696,236.0348259,3.68184751,226.2189055,2.789789627,220.079602,3.183232163,211.6119403,2.353922674,84.31219073,36.31986242,71.06927575,37.72876738,69.62078273,35.84643435,114.560054,28.12706319,2.668006384,1.423003582,199.8269144,0.030478994,199.8298826,0.030580802,0.002968252,0.004768286,2.77728763,1.501619989,199.6448256,0.02639896,199.6533756,0.025312071,0.008550008,0.011992783,0.182088823,0.041591319,145.14,6.465322884,48.66,36.0525228,0.608198121,0.01002032,-0.034971264,0.00424481,0.265743432,0.129703486,-0.171188252,0.017208924,0.038328812,0.004185249,-0.262364878,0.140848072,0.414134348,0.050162322,0.129131799,0.002780806,-0.073796557,0.007774164,-0.0271022,0.011141205,0.810489223,0.5286791,0.911600549,0.015040834,-0.052399459,0.006360391,0.397411101,0.193986974,29
287.0298507,2.166939396,308.4776119,3.13553637,384.4079602,18.49654361,257.8159204,18.98103126,130.0049751,7.856611446,523.5373134,80.51000278,589.6169154,79.58203948,577.4776119,82.6072693,231.0746269,5.163920276,231.1243781,8.379045929,230.8656716,6.927978151,231.6268657,6.288667421,227.7711443,6.06083284,220.2487562,3.485265495,212.3134328,4.019389406,202.9850746,3.521755572,78.7327044,33.92984649,67.85804133,33.30246869,65.00224618,32.30790899,128.3207547,29.03581595,2.156599029,1.357771953,199.7807674,0.036256739,199.7836856,0.037131259,0.002918224,0.004415056,3.362192309,2.677145742,199.6380363,0.031744694,199.650366,0.033627962,0.012329633,0.014169994,0.142731092,0.057650851,139.75,8.119006665,64.82692308,34.45550149,0.635274498,0.030799348,-0.035035341,0.005055176,0.342427452,0.141450216,-0.205978689,0.047588219,0.04172305,0.006774171,-0.327227974,0.126061906,0.527337508,0.142116719,0.129957177,0.028622661,-0.080022529,0.012518064,-0.036046147,0.00826097,1.065815365,0.50698027,0.952243398,0.046247521,-0.052493492,0.007575154,0.512212921,0.211633311,27
286.9554455,1.824746029,300.8762376,4.646890763,308.0445545,4.193700491,194.0693069,2.296176011,106.1089109,3.395981872,263.0693069,4.489277491,285.3712871,6.633679991,297.9356436,3.820323043,225.6010101,2.493911574,229.0757576,3.537578665,229.4747475,3.813435669,227.969697,3.211263465,227.4141414,3.546260232,219.6919192,2.869384785,216.8535354,3.572306872,208.2272727,4.931230473,50.26135852,32.55123751,49.29824561,29.38413635,58.44129555,23.65131403,66.20737742,29.18972791,2.529324479,1.73956286,199.7029324,0.033771955,199.7046981,0.034258037,0.001765704,0.003610362,1.426084885,0.682969735,199.6094464,0.01156474,199.6233485,0.014706935,0.013902067,0.011884233,0.093485977,0.03805315,153.64,6.565851049,23.08,9.418789731,0.457807259,0.018263554,-0.023777335,0.003205283,0.055421599,0.078448262,0.038292282,0.014031439,0.028276049,0.003781143,-0.162552248,0.073011286,-0.073411391,0.025807107,0.084668046,0.008163704,-0.054970671,0.007164067,-0.012942516,0.007328206,0.407012174,0.21747596,0.685834929,0.027365445,-0.035625887,0.004802472,0.082806539,0.117189961,20
291.765,1.783192362,309.845,1.836021514,367.305,5.966739059,234.38,3.527832196,122.49,1.529673168,493.71,23.18460481,583.955,32.16928621,568.855,26.93610913,222.4545455,6.880322883,222.5707071,9.31993359,225.0656566,9.736982106,224.4393939,7.800794031,222.7171717,10.52178155,216.6515152,7.191800376,211.520202,8.118882838,204.5858586,7.650193238,116.9717108,60.86446262,113.3646161,65.31670601,114.7813202,65.93879577,146.4786709,46.40507951,4.461519089,3.422117802,199.9856706,0.06608934,200.0018529,0.122520005,0.016182254,0.116913875,6.379153753,3.975347535,199.6186178,0.065600033,199.6661567,0.117229046,0.047538911,0.108275182,0.367052791,0.095299068,156.78,11.78013582,87.08,39.39636531,0.652567758,0.013818942,-0.025580959,0.005549324,0.164897441,0.145395511,-0.226924646,0.021781902,0.03092044,0.004012682,-0.173187119,0.137257185,0.589071155,0.071138464,0.182303844,0.01070545,-0.059956588,0.00757712,-0.023839808,0.008453704,0.487279306,0.417482468,0.978158332,0.020748681,-0.0383276,0.008315461,0.24669158,0.217554792,40
284.8731707,2.281102043,299.5804878,3.018578208,307.995122,3.795372742,195.3121951,2.618898961,109.995122,0.929188269,272.9804878,15.88217623,283.2439024,19.20261731,289.7658537,21.89072205,234.36,1.565375354,236.48,2.64,236.645,3.319484147,235.87,2.858863411,234.41,3.304829799,224.075,1.519662792,218.835,2.996293544,211.005,3.225674348,29.45867026,4.493516227,33.04627134,3.229624362,46.42093441,3.98822303,26.62398922,3.609926851,2.629037655,1.302247175,199.4149847,0.027477141,199.4192348,0.028560218,0.004250183,0.004034469,1.982283246,1.682089362,199.2220563,0.035337156,199.2858162,0.009908016,0.063759918,0.031568648,0.192928391,0.054193176,152.8,6.039867548,0.06,0.237486842,0.439288155,0.026928645,-0.034359977,0.002356742,-0.271974412,0.07431687,0.042892129,0.026597083,0.039098579,0.002601006,0.109069212,0.083997284,-0.080967521,0.050530272,0.037127972,0.015338979,-0.075242695,0.004833876,-0.023416125,0.008518671,-0.186078391,0.141136433,0.658095954,0.040381967,-0.05148317,0.003531379,-0.405163133,0.110669112,25
288.3960396,0.934267415,313.5940594,2.474336466,362.6534653,10.275835,247.7227723,10.77595307,139.7128713,2.622585202,458.8019802,36.4074902,532.8712871,44.18764295,560.9207921,41.78864386,230.1959799,4.298741655,235.0100503,0.625986255,234.4874372,0.928928147,230.6080402,5.293129678,229.9095477,1.617075745,219.4623116,3.901724485,216.1407035,1.356281314,204.2462312,5.006997452,192.5197842,47.7627395,194.482464,49.80078712,195.8947842,50.43079425,187.5764388,48.42734956,2.062544748,0.937893415,199.3587984,0.030193484,199.3617594,0.030722519,0.002961049,0.003461483,2.54309195,1.045431925,199.0996532,0.035032637,199.1068382,0.031453328,0.007185049,0.009573254,0.259145229,0.016472863,160.5,6.3,91.62,51.52820199,0.582884878,0.024097287,-0.030865489,0.003546984,-0.021130888,0.034091531,-0.188303426,0.029618654,0.040719371,0.002485264,0.018015143,0.03075888,0.467093006,0.085478456,0.161117719,0.011897124,-0.078241411,0.004584286,-0.01489137,0.014531474,-0.033464574,0.064113881,0.873676377,0.036166118,-0.046246398,0.005314543,-0.031654106,0.051020574,29
290.8190955,1.726947866,309.9145729,1.391914445,332.8844221,7.101681345,214.0100503,3.229869935,118.9396985,5.25876936,382.6934673,20.44828033,425.5979899,26.41682112,436.4874372,17.43267287,205.66,11.48931678,204.76,11.8030674,201.915,14.20027377,200.21,16.33817309,197.74,15.73538687,193.775,15.8194303,180.605,15.80376458,170.285,16.3530968,223.0513977,11.20322438,227.154193,11.90898127,227.8187556,10.28833941,219.1938684,10.26077117,2.901990379,1.53073441,199.3620309,0.032307582,199.3673291,0.031495123,0.005298157,0.004985087,3.004188016,1.840364806,199.1562476,0.030887569,199.1662279,0.039002248,0.00998024,0.023486941,0.20578331,0.023916575,161.6458333,8.67344987,134.7291667,10.56673157,0.562458547,0.02089835,-0.045614318,0.005750865,-0.019306832,0.006609205,-0.12130147,0.024647197,0.056397143,0.009078349,0.017607336,0.007988573,0.277788981,0.060499008,0.111700042,0.0207058,-0.106632639,0.016287867,-0.067197275,0.048687798,-0.034475383,0.016574275,0.842912628,0.031344634,-0.068329886,0.008610278,-0.028927853,0.009900055,31
288.6766169,5.579805494,311.3532338,13.7822296,342.5472637,44.17140973,210.6019901,27.95146462,116.5223881,14.5023843,381.2338308,114.4129296,442.159204,133.3298552,419.4278607,120.3259504,104.1890547,9.914765089,100.7412935,9.359207365,100.8358209,8.082775153,102.3233831,11.17788775,97.48258706,9.734328918,118.8557214,10.14884645,124.1343284,10.82133813,129.0298507,10.19653167,80.63399281,25.43209387,76.66681655,27.04855173,62.67670863,25.17259267,144.7931655,25.18232844,3.130109725,1.916914468,199.7105551,0.038004575,201.9215987,2.741098472,2.211043552,2.740805509,7.87797359,4.708694997,199.5009265,0.075318217,202.4963473,2.780158258,2.995420845,2.776912425,0.20962866,0.060157807,103.3529412,48.95208683,108.1960784,59.84293809,0.56460346,0.073929747,0.120322801,0.05579465,0.409009532,0.133656587,-0.106285239,0.094212282,-0.102892754,0.05281383,-0.324100497,0.113541369,0.262934221,0.238729508,0.161733969,0.03948141,0.237106219,0.131288185,0.04484685,0.043471996,1.043311773,0.515966655,0.846119152,0.110994606,0.180075906,0.083499845,0.611937529,0.199915454,31
290.17,2.623185087,308.065,4.973004625,343.145,15.0490523,218.4,8.978864071,123.065,5.51459654,434.755,43.11467239,488.805,49.70288699,497.895,45.22470536,180.515,10.21566322,184.52,6.918786021,185.025,8.305683295,179.86,11.31416811,183.505,7.271861866,178.375,10.40261385,176.145,7.096053481,171.035,10.11749846,222.6812444,5.828772565,226.1393147,4.940582564,227.600541,4.092047278,217.465284,5.963589057,2.318565284,1.251171021,199.4177737,0.021052407,199.478469,0.365166979,0.060695267,0.364242581,3.179315857,1.671909254,199.189655,0.034220796,199.3087098,0.466884159,0.119054794,0.477312025,0.228118744,0.028756947,170.0784314,26.66410022,133.9019608,22.52428311,0.595017446,0.035570837,-0.020466579,0.005800597,-0.022880907,0.006576254,-0.172226844,0.044307482,0.024475243,0.008297859,0.019622748,0.005184614,0.42221325,0.114050976,0.123946937,0.023613672,-0.047651942,0.01594059,-0.011019464,0.033380686,-0.038439243,0.010026764,0.89179491,0.053373849,-0.030657199,0.008688753,-0.034282641,0.009852356,32
287.5721393,3.733140529,301.5074627,4.0630839,320.6467662,25.79732722,192.4626866,17.60116037,103.1492537,10.30614037,327.5920398,117.1327551,369.9253731,150.3864323,355.0995025,131.7797048,142.0454545,14.06596848,135.469697,13.77036017,134.1666667,12.49878782,135.0353535,13.1803252,133.9393939,10.62617141,136.4040404,9.345683595,131.0555556,6.206215884,130.8939394,6.108766977,127.2342342,55.16700361,127.0067568,60.12015334,128.0490991,63.59660187,152.3918919,37.54639805,4.226804441,2.927908374,199.2910028,0.059535569,202.304747,1.769754368,3.013744162,1.809080014,4.254584521,2.221202787,199.1386711,0.038112003,202.4119612,1.773643611,3.273290075,1.78454419,0.152331728,0.067855196,66.75510204,54.08139392,47.16326531,37.55395951,0.52475962,0.118240846,-0.009846465,0.018585887,0.133248046,0.160853915,-0.028783529,0.168732089,0.010096104,0.025767144,-0.132074771,0.139299468,0.124247014,0.375078279,0.107768601,0.064997425,-0.018700969,0.050554607,-0.037181488,0.039601913,0.368478387,0.403427778,0.786274312,0.177454983,-0.014744755,0.027827135,0.199331713,0.240664612,39
288.4577114,2.792928657,313.2587065,5.448331373,332.8955224,21.23439503,204.3482587,16.03783181,119.3134328,7.359041459,308.5124378,41.53498908,352.9154229,60.48722418,353.1094527,53.03352887,160.8955224,19.83825216,161.238806,19.63555225,160.4676617,18.2748556,157.2636816,19.02041648,158.7164179,18.59182346,160.8756219,14.82466188,156.4975124,12.34782974,154.4577114,11.80308808,150.9262921,67.88958621,150.767191,73.729452,151.2521348,75.85084581,169.1060674,47.10637719,3.047066231,1.821396638,199.2982581,0.033860801,199.5302992,0.59691749,0.232041089,0.618460826,3.301723595,1.484066951,199.1034358,0.026769627,199.377799,0.68619747,0.274363124,0.678847284,0.194822245,0.043048587,150.5,33.33657036,90.76923077,35.84990901,0.488378673,0.045474754,-0.005104492,0.022641345,0.111821149,0.189455052,-0.02262928,0.056304708,0.010815783,0.021133675,-0.110475209,0.170001604,0.052990595,0.116238565,0.138104734,0.04440302,-0.020529617,0.041647041,-0.025990387,0.017207984,0.34681361,0.520310541,0.73178733,0.0682488,-0.0076493,0.033904651,0.167239284,0.283447109,34
294.9095477,5.689791555,315.4924623,13.06145865,365.1658291,25.4605348,230.4221106,20.45052158,125.8040201,11.12906394,475.0452261,58.17175198,539.241206,71.17154667,532.8994975,76.68908677,165.2,15.10860682,159.23,17.63028928,160.675,18.17854161,166.065,16.45450622,161.8,18.58224959,169.35,15.97396319,164.01,13.58933037,167.42,10.98424326,105.6801802,42.26315525,97.80900901,46.40224162,91.31891892,47.8947241,151.9635135,29.57910485,3.991005082,2.074324004,199.1072181,0.042243521,200.1928709,1.718059931,1.085652771,1.738478129,4.275829152,2.581002742,198.9108256,0.037931316,200.606022,1.983339334,1.695196381,1.967395191,0.196392517,0.072808254,104.9387755,49.45433192,51.24489796,40.19063279,0.619118477,0.031213753,0.008520774,0.020041966,0.282149012,0.141631601,-0.188814864,0.048610919,-0.011951193,0.018916489,-0.247522218,0.122424626,0.474731401,0.153965775,0.134602849,0.044117842,0.024956326,0.03995882,-0.029848792,0.033524263,0.723124184,0.408484131,0.927972437,0.046844166,0.012756922,0.030010964,0.422215115,0.211931021,34
296.1330049,3.270564998,315.4778325,8.293462986,353.3103448,15.6811594,225.8472906,15.5779094,121.7881773,10.80181786,510.8374384,64.9790279,643.91133,83.90055115,610.8916256,83.09806705,89.49,12.02330653,90.01,11.31723906,90.295,13.1258514,90.21,13.18620112,89.225,13.66251715,107.69,10.12540863,113.615,7.077201071,119.945,6.273912256,97.10296763,19.85282427,97.30755396,19.21849511,66.61196043,14.27397834,185.5544065,18.50030887,4.738658434,2.083395739,199.2161352,0.042116183,211.6327792,2.192286372,12.41664398,2.208932799,4.532404044,2.30466789,199.0725468,0.036810999,211.9092999,2.127080047,12.83675308,2.121266289,0.143588333,0.052211821,75.67346939,19.81690451,64.69387755,20.60830433,0.679527619,0.029630407,0.124569289,0.052424577,0.475299092,0.074011739,-0.287144653,0.047385477,-0.118242497,0.04576533,-0.318315519,0.062450328,0.818221373,0.189716181,0.260310236,0.029504416,0.274047073,0.112818735,0.058402958,0.045432913,0.961137199,0.299762646,1.018618651,0.044469376,0.186374622,0.078408302,0.711507301,0.110724673,35
286.6633166,2.656595292,308.1959799,5.601218812,342.5125628,21.02447946,208.4170854,18.52560118,112.1306533,12.34565067,436.2211055,27.06165224,507.4824121,51.13680972,472.4522613,41.81685941,110.8756219,16.44134616,112.6517413,21.03013969,117.9701493,18.68910621,114.4676617,17.98092408,117.9701493,18.57910624,126.2885572,12.82667922,132.318408,8.299619931,130.9502488,8.330696843,164.3357336,32.26749934,169.2880288,34.76806048,166.7052205,49.87168919,189.0607561,13.9692474,5.457455541,1.710946534,200.514791,0.083688225,202.5195116,3.085758743,2.004720583,3.054491585,5.458264732,1.985834177,200.2614387,0.078265206,203.2696883,4.176413084,3.008249615,4.143733888,0.253352303,0.024585326,110.7647059,46.80857481,103.1372549,50.13472813,0.63742197,0.029645271,0.062391889,0.054967013,0.086953264,0.177360424,-0.192189781,0.039772477,-0.06246403,0.056500232,-0.065330155,0.104218346,0.481814735,0.121604695,0.161823532,0.0715326,0.141546638,0.137959984,0.05294108,0.062617577,0.170957422,0.280706359,0.955355606,0.04444846,0.093383957,0.082259613,0.130177783,0.265546229,30
303.470297,3.49987396,333.6089109,7.980205697,387.1039604,18.88039698,258.3564356,19.57927989,146.4207921,11.18902235,388.8069307,43.18618856,393.6930693,58.98141049,377.019802,48.28821889,76.52763819,4.276615149,76.84924623,1.3809133,78.91959799,1.8082913,75.56281407,5.041020089,76.48241206,2.712050572,97.66834171,5.063471783,106.6984925,8.581243291,110.6281407,6.364348886,84.24774775,22.26706997,86.47837838,22.05494737,62.17432432,12.5097356,165.4,25.42484775,8.181369712,2.528520852,202.4090746,0.147875228,217.6936266,4.176200986,15.28455196,4.239259364,8.241521541,2.177545598,202.2476417,0.137216411,218.1007308,3.198275242,15.85308907,3.245737941,0.161432928,0.030302006,49.94,23.52310354,42.34,23.12367618,0.453556517,0.036218621,0.163307449,0.046785282,0.453304176,0.074237381,-0.003120491,0.055279175,-0.147953016,0.040947044,-0.321734399,0.064401691,0.012241787,0.107900295,0.008266132,0.051213702,0.352679079,0.112234575,0.091757174,0.054827216,0.97665323,0.296253192,0.679700871,0.05435317,0.244299719,0.070011067,0.67843385,0.111123359,30
292.7727273,4.639952067,315.6919192,13.0241049,351.4191919,27.33501538,225.8484848,23.21435625,123.4141414,15.0480779,355.7070707,49.82996391,358.0808081,55.70986833,351.2373737,51.52354779,84.89393939,9.12560299,84.37878788,11.4804601,87.90909091,7.886301778,85.81313131,9.843750481,85.50505051,7.730790775,104.1969697,7.379098992,105.459596,7.607537719,111.0505051,7.644069118,153.5365635,43.10928172,156.8528488,43.5570496,157.2969942,50.01111312,179.8120233,21.22210768,2.815762332,1.440245025,201.6918637,0.034666488,209.6280144,4.153292431,7.936150676,4.157200112,4.22532841,2.61929266,201.4796085,0.062594771,209.766608,3.762863649,8.286999481,3.778477758,0.212255227,0.035105149,64.91836735,37.79203929,62.28571429,35.84091836,0.484041497,0.039390591,0.105258233,0.027746382,0.092427285,0.14168902,-0.004375908,0.049710159,-0.091516193,0.026917151,-0.086091123,0.10735333,0.013626919,0.096962428,0.004492465,0.047688472,0.203387738,0.064761993,0.012494957,0.027868568,0.224097901,0.306431559,0.725299445,0.059095855,0.157469221,0.041493935,0.138353006,0.212080444,30
298.3891626,0.866042916,325.9950739,5.099500156,375.3251232,12.15834402,242.0295566,13.72851167,133.4433498,7.789122933,399.8965517,31.73604403,417.1133005,43.45556556,394.3793103,23.90764178,89.61691542,10.42993741,90.65174129,9.83283713,93.26865672,11.02044516,94.31840796,14.3220982,91.24378109,11.5429233,108.8656716,11.66646193,110.6218905,8.417957494,113.8606965,11.80481804,157.245614,30.81431842,163.071525,31.80915897,161.7588844,43.47472398,185.4754836,15.6264654,2.967457531,1.845375934,201.5959489,0.028037751,208.972559,5.757810715,7.376610144,5.753444863,2.270497431,1.422982882,201.3850045,0.031930122,210.0195095,4.995221158,8.634505087,5.006930706,0.210944408,0.026647091,91.48076923,50.43026045,92.42307692,40.46049648,0.513510913,0.019764607,0.098288743,0.049856621,0.084969422,0.152620546,-0.050069834,0.038444376,-0.086961247,0.045608329,-0.071707156,0.094298571,0.108768146,0.082807254,0.040884977,0.028150732,0.196382409,0.118126472,0.019765414,0.041747241,0.179408147,0.246270047,0.76956352,0.029683998,0.147057568,0.074571816,0.127226387,0.228528563,30
297.415,1.607101428,320.095,6.07008855,367.33,12.34062802,235.155,10.051914,127.73,6.61567079,395.575,40.84928855,424.445,43.83225952,390.82,45.83784026,73.715,2.191751583,77.88,3.191488681,82.22,3.254473844,75.505,2.647635738,77.145,3.270164369,96.415,2.552013911,105.115,4.078207327,110.29,3.384656556,166.6690647,33.34963322,168.8304856,34.60868797,166.3884892,42.95495144,187.818795,18.10997547,4.162691417,2.133672414,201.4194807,0.062953432,209.6512813,3.682960489,8.231800613,3.678138218,3.492063349,1.841477187,201.2051717,0.051311003,210.5350741,2.657986973,9.329902344,2.658017355,0.214308929,0.025572854,34.63265306,24.21560795,28,21.0916368,0.535679962,0.020734551,0.153389143,0.031294894,0.075972771,0.126448587,-0.069757875,0.033713975,-0.122100175,0.032761252,-0.061856209,0.08065448,0.152873871,0.079922074,0.073216863,0.024856154,0.281420665,0.087333421,0.089998954,0.019494381,0.149531628,0.206323209,0.802789448,0.031130442,0.229454128,0.046817506,0.113755968,0.189334571,30
295.7910448,4.211583104,322.5820896,8.708346634,362.3781095,20.82589085,235.6766169,17.62121913,131.5422886,13.02349399,376.3631841,38.23015452,378.3631841,43.67852299,373.2338308,34.17019227,73.48019802,6.645336633,76.92574257,5.965198634,79.24257426,4.404719488,79.32673267,7.20850558,78.28712871,7.461898776,104.0643564,4.09307757,116.1683168,4.018692233,121.8415842,4.049771228,122.0552561,23.35070144,123.9690027,24.21419895,96.15813118,37.94088144,187.8539982,15.34906147,4.672146434,2.214740837,201.0973672,0.055777125,213.8508688,2.594019478,12.75350151,2.573118732,3.606108884,2.038498809,200.8955599,0.053735253,214.0619998,2.377625052,13.16643993,2.35344309,0.201807381,0.029441858,58.36538462,17.34494922,50.78846154,19.37418637,0.481743776,0.038927276,0.1961837,0.044219735,0.342289145,0.170846655,-0.01817682,0.042224721,-0.189228856,0.02968049,-0.210555095,0.084418781,0.040373462,0.077881959,0.00341848,0.035962636,0.470145928,0.091800153,0.116894435,0.030651272,0.561357638,0.263711851,0.721902456,0.058385272,0.293514312,0.066141494,0.512466137,0.255737456,35
292.585,3.323067107,319.5,5.896609195,364.485,11.51128902,225.55,13.97846558,131.415,6.85658625,372.275,22.44413899,387.565,19.11872838,345.07,31.40469869,92.07920792,5.909688585,97.48514851,6.71722164,101.3663366,5.729414762,99,6.804192068,100.4257426,7.443977611,116.960396,4.765637713,127.5445545,4.281030579,129.5148515,3.7194002,171.9063063,36.89304307,176.872973,35.98987707,175.2833333,45.61982926,193.9063063,11.73783656,4.194161074,1.77058235,200.6775257,0.046323577,207.7812501,6.268417346,7.103724338,6.26526942,2.436047784,1.160765502,200.4748028,0.028237592,208.4956941,5.866191582,8.020891246,5.871620768,0.202722908,0.029126852,87.59615385,41.67791318,79.94230769,40.33199411,0.493611643,0.003829395,0.119966319,0.028652669,0.069526034,0.145188671,-0.030350876,0.009272312,-0.11484984,0.0188696,-0.056270194,0.096071209,0.062795802,0.020293319,0.041737679,0.0125437,0.260549921,0.049100417,0.090867696,0.012876713,0.145200209,0.255872743,0.739703093,0.005729504,0.179551369,0.042867425,0.104095566,0.217381077,30
292.385,4.605081433,312.9,7.933473388,346.17,22.2144345,218.42,19.37146355,115.615,12.96135699,361.79,47.10600705,385.535,50.98979089,372.315,34.34757306,85.03980099,9.016204757,87.19402985,9.654590029,91.37313433,10.90506636,85.83084577,11.1681514,88.16915423,9.20421944,101.8706468,8.45257087,105.0547264,7.47945711,107.4129353,5.028637575,100.0423805,23.47776816,104.9788097,24.29828542,82.70739405,29.50038665,178.2601443,16.65077702,5.12550771,4.734176804,200.0510841,0.071845098,214.8045578,3.929588298,14.75347369,3.913983121,4.585145682,2.304289869,199.8507083,0.062833942,214.9532326,3.617900945,15.10252434,3.588560204,0.200375761,0.041849743,54.45098039,21.98066327,46.60784314,19.75941417,0.537769657,0.01061837,0.088799817,0.031016156,0.380574326,0.142962275,-0.050787043,0.031039702,-0.071847256,0.036029989,-0.267436811,0.095138264,0.109373831,0.072370463,0.06620528,0.037566636,0.158286305,0.089563817,0.032921507,0.040868948,0.776404581,0.363386081,0.805840277,0.015967036,0.132847922,0.046378102,0.569709191,0.213947483,29
