wv2_B1_M,wv2_B1_S,wv2_B2_M,wv2_B2_S,wv2_B3_M,wv2_B3_S,wv2_B4_M,wv2_B4_S,wv2_B5_M,wv2_B5_S,wv2_B6_M,wv2_B6_S,wv2_B7_M,wv2_B7_S,wv2_B8_M,wv2_B8_S,sno_B1_M,sno_B1_S,sno_B2_M,sno_B2_S,sno_B3_M,sno_B3_S,sno_B4_M,sno_B4_S,sno_B5_M,sno_B5_S,sno_B6_M,sno_B6_S,sno_B7_M,sno_B7_S,sno_B8_M,sno_B8_S,mos_B1_M,mos_B1_S,mos_B2_M,mos_B2_S,mos_B3_M,mos_B3_S,mos_B4_M,mos_B4_S,f1_slope_M,f1_slope_S,f1_dtm_MEA,f1_dtm_STD,f1_dsm_MEA,f1_dsm_STD,f1_chm_MEA,f1_chm_STD,f2_slope_M,f2_slope_S,f2_dtm_MEA,f2_dtm_STD,f2_dsm_MEA,f2_dsm_STD,f2_chm_MEA,f2_chm_STD,dtm_dif_ME,dtm_dif_ST,f1_int_M,f1_int_S,f2_int_M,f2_int_S,wv2_ndvi_M,wv2_ndvi_S,sno_ndvi_M,sno_ndvi_S,mos_ndvi_M,mos_ndvi_S,wv2_ndwi_M,wv2_ndwi_S,sno_ndwi_M,sno_ndwi_S,mos_ndwi_M,mos_ndwi_S,wv2_ci_g_M,wv2_ci_g_S,wv2_ci_r_M,wv2_ci_r_S,sno_ci_g_M,sno_ci_g_S,sno_ci_r_M,sno_ci_r_S,mos_ci_g_M,mos_ci_g_S,wv2_savi_M,wv2_savi_S,sno_savi_M,sno_savi_S,mos_savi_M,mos_savi_S,Class
285.0854271,5.818678872,307.2864322,8.694905043,321.4673367,21.44638491,196.2462312,20.03726863,107.0904523,9.861954677,283.361809,49.66976117,288.9296482,58.10461087,272.8743719,47.09190519,88.3030303,6.545033657,89.19191919,9.208227292,92.51515152,6.611687901,88.41919192,6.077864736,90.11616162,7.115329973,109.2070707,4.543010005,119.4494949,3.558312894,122.1414141,7.324388623,166.5148248,24.58799781,174.0552561,25.89490998,181.1972147,30.24957896,179.3450135,12.29144126,3.082135811,1.528829725,200.3809503,0.036183747,205.3090566,4.584218712,4.928106289,4.579422046,3.16379162,1.612979424,200.1717222,0.044880433,206.0486738,4.49270736,5.876951661,4.508167211,0.20922813,0.029321356,97,50.7485632,83.5625,45.09799804,0.4523931,0.045729811,0.14110697,0.043776293,0.002234905,0.083243487,0.061032917,0.063287037,-0.127962255,0.038553017,-0.020170394,0.063110124,-0.107842745,0.120754445,0.015903928,0.027612684,0.298321232,0.109854497,0.094545743,0.025409812,0.051178811,0.156226029,0.677723853,0.068627572,0.2111516,0.065483623,0.003327912,0.124645297,30
319.7727273,5.270832993,374.2828283,11.82963272,473.7323232,24.92846464,335.6262626,26.51475132,202.2121212,17.24644465,538.7828283,42.60635306,541.2575758,40.68776549,526.6060606,48.52674326,90.53233831,5.931633638,95.39800995,7.882267776,99.23880597,6.604889382,98.14925373,6.483627443,99.0199005,8.299109944,113.2835821,2.516449189,117.8109453,2.41143206,120.3880597,3.122484136,154.051259,37.23848958,153.3880396,41.14133891,145.0948741,50.76666267,185.7571942,19.22236974,3.108219908,1.731263441,200.9825018,0.027055449,212.1375745,6.662305746,11.15507272,6.663260338,2.420240641,1.639479082,200.7088744,0.039543521,213.6993877,5.293817401,12.99051328,5.292351285,0.273627438,0.037575295,71.10638298,35.74807481,66.23404255,35.26930602,0.455745769,0.032411728,0.088130837,0.043254299,0.149352526,0.145125635,-0.065710139,0.027531248,-0.086471835,0.033646343,-0.110227937,0.095478339,0.142500564,0.062352122,0.004979489,0.009831366,0.192353389,0.082535687,0.040137586,0.016724707,0.274876241,0.253988323,0.683157148,0.048588687,0.131886618,0.064720737,0.223611361,0.217262914,25
294.2985075,4.975606942,315.3681592,9.565889914,343.1940299,14.85710257,220.3830846,9.001244383,116.6616915,6.941473536,324.7114428,34.96176047,326.5572139,46.65452536,313.2985075,45.1482957,91.555,6.148737675,89.455,3.329861108,88.16,5.396702697,86.25,3.646573734,83.12,2.040980157,95.65,3.850649296,95.805,2.804812828,95.385,5.460473881,203.1757303,16.14507668,207.0480899,15.82394508,209.691236,15.43253355,203.6197753,9.150190761,3.157988304,1.900730387,200.9096194,0.038231834,202.2014645,2.384050143,1.291845169,2.382879608,2.822022711,1.516953947,200.7167706,0.049870755,202.7727014,2.419682029,2.055930786,2.441551949,0.19284874,0.036813293,123.92,47.01992769,103.78,37.35360224,0.467683446,0.063468031,0.07082421,0.013355082,-0.013601578,0.031829301,0.029536693,0.069170801,-0.042250842,0.031016825,0.00722133,0.028124657,-0.048669396,0.129664741,0.002145515,0.047899464,0.090414267,0.067466055,0.002256199,0.02189145,-0.012549063,0.064295687,0.700735781,0.095169304,0.10594038,0.019978787,-0.020380145,0.047671427,31
305.959799,3.954310918,346.0854271,11.3720869,414.1105528,19.96952047,284.0904523,21.31250746,170.5979899,15.47308235,463.4020101,29.67274092,483.5628141,31.27981712,472.6281407,23.29583421,78.15422886,8.17599292,76.67661692,11.00519554,82.5721393,6.206722395,81.33333333,8.955574896,81.29850746,5.738102358,107.8955224,4.551969652,117.3731343,5.430251969,127.1542289,7.688014483,105.0691824,13.25659655,103.878257,12.02404763,72.74573226,11.73808364,177.8773585,17.04941709,3.876472454,1.949931168,200.5775107,0.046067636,214.2194713,3.647043323,13.64196056,3.652463884,2.497184765,1.56522574,200.494873,0.027474527,214.9342232,2.676438401,14.43935019,2.670540124,0.08263773,0.048226386,44.75,21.33512362,38.38461538,18.58261579,0.478726105,0.027598394,0.182000426,0.033862477,0.419711277,0.079859687,-0.076857925,0.024286455,-0.174550783,0.042018901,-0.263285376,0.039898779,0.168002876,0.056609917,0.043702578,0.022012143,0.429414811,0.127561587,0.089180052,0.058881635,0.722886685,0.150650675,0.717538024,0.041359916,0.272312435,0.050659961,0.628304422,0.119544668,29
299.4577114,4.304279108,331.6666667,15.53725529,390.8656716,34.2845405,253.4378109,29.1635867,140.3980099,17.05947443,403.2437811,75.50865835,409.3681592,83.45883354,383.9552239,72.60143349,84.265,9.689415617,84.625,10.0361534,86.635,12.49767078,85.435,15.22254167,84.69,12.45407162,109.705,8.394520534,118.695,8.882115457,121.01,9.850883209,177.7114607,30.09071496,180.8813483,31.33306884,179.2085393,38.63411334,191.2826966,18.12470142,3.768064245,2.71526406,201.0891368,0.04089149,207.3069496,5.499002188,6.217812805,5.517702986,3.190458989,1.740064996,200.8632342,0.04912677,207.4199298,5.440048917,6.556695633,5.479800018,0.225902634,0.033437764,108.02,45.53920948,83.24,37.81669473,0.481220655,0.058433274,0.170712108,0.040590578,0.043185393,0.10333904,-0.013328455,0.071076255,-0.159606288,0.038752394,-0.033526967,0.063551233,0.037225615,0.141758063,0.012372415,0.035905104,0.384835517,0.108492508,0.082175465,0.013051535,0.079288926,0.151218226,0.721162862,0.087668279,0.255420934,0.060689119,0.064663464,0.154746658,31
298.59,1.874006403,336.835,3.308742208,383.275,12.6542236,245.18,9.623803822,143.485,5.319753284,345.125,42.642108,343.275,51.89604392,316.3,47.59117565,135.4120603,9.696450953,134.1407035,10.908035,131.2763819,11.53665755,128.9497487,16.08887026,128.4824121,13.62927835,133.9447236,15.85524848,126.9949749,13.65971868,126.0201005,15.36653016,207.9091727,20.66599809,211.6070144,21.36992746,213.1245504,20.47801615,206.0953237,14.88879327,1.592928256,0.759155647,200.956737,0.015671411,200.9873874,0.174512592,0.03065046,0.173707139,2.548963607,1.304969617,200.7428064,0.022294686,200.8027621,0.222168552,0.059955693,0.2280226,0.2139306,0.017935207,161.9387755,9.959936405,123.2244898,6.725720676,0.40587878,0.044426639,-0.00593054,0.00917359,-0.015181375,0.02851579,0.059231772,0.048843696,0.017612734,0.014393438,0.011354617,0.02670335,-0.107268857,0.099221667,-0.007819583,0.023160392,-0.034229904,0.027283356,-0.050261045,0.023688597,-0.02086704,0.060219506,0.608192778,0.066633425,-0.008877823,0.013732516,-0.022749083,0.042701095,36
303.549505,5.771217826,337.8415842,7.42251415,402.1584158,18.72718819,271.5594059,17.77886541,149.1831683,11.96947909,461.6683168,37.13894018,494.6782178,42.6551962,472.1930693,40.36562295,85.93532338,12.64874863,95.8159204,14.13970611,93.29850746,16.72607663,92.19900498,15.29836589,94.86567164,16.32892211,118.0149254,15.11497482,128.6069652,14.61512034,130.6616915,13.32879183,98.77412083,25.52439942,93.63570784,24.44001925,86.27998197,20.28679773,137.9084761,21.73224658,2.410946553,1.113422325,200.3126867,0.035332448,201.1926458,2.415183343,0.879959106,2.427205349,1.230553934,0.82342142,200.2861094,0.00965024,201.3306747,2.456975163,1.044565305,2.4565541,0.026577243,0.031687681,151.6078431,27.41766886,186.4705882,34.99375459,0.535937354,0.023576637,0.154567196,0.034378304,0.236421426,0.065354645,-0.101829506,0.024098495,-0.163204304,0.036569414,-0.200435368,0.068661973,0.22838215,0.060880419,0.071103087,0.013742432,0.394584477,0.103373697,0.091772334,0.022974003,0.521584967,0.237385946,0.8032792,0.035356881,0.231312718,0.051408013,0.353797558,0.097719377,31
318.275,4.09992378,371.085,8.603939505,440.2,17.05637711,331.015,19.67447013,224.41,15.05230547,461.47,15.47188095,462.445,10.87873959,474.57,12.5656317,176.2338308,7.146654908,182.9054726,11.62284677,188.6766169,9.782708906,189.800995,8.149730576,189.1243781,11.33126054,194.4477612,5.573436239,189.6069652,4.325068802,182.3482587,4.983366307,113.8092668,19.44399352,103.0899685,20.89185579,92.22222222,21.92872992,155.0895187,16.0599303,4.903416581,2.248768272,200.5708607,0.067804742,201.1557915,1.73686538,0.584930799,1.760427545,3.17189841,2.780627065,200.4019302,0.051537173,201.0269343,1.688158504,0.625004099,1.695463894,0.168930509,0.045722355,137.82,23.17558198,157.36,31.17226973,0.34721564,0.022401133,0.002076264,0.023942362,0.260818645,0.081203662,-0.024873934,0.011295658,-0.003021248,0.018925616,-0.20687303,0.064220187,0.051292616,0.023808075,0.002498647,0.014279197,0.006801201,0.039009399,-0.02461851,0.01536204,0.538773675,0.213926006,0.520443416,0.033566544,0.003108625,0.035863822,0.390407505,0.121514978,21
293.1330049,2.647992889,314.9261084,7.952411298,348.9261084,19.52538976,218.5862069,13.02011354,118.8423645,9.400491462,353.226601,57.7393317,387.3448276,68.25495027,341.635468,55.42727115,90.885,6.217859358,95.98,8.366576361,94.44,4.620216445,93.87,8.230012151,93.705,5.563090418,104.4,7.524626237,104.16,6.635842072,106.04,6.801352807,132.1762849,29.25861855,134.9783589,31.01937323,122.4918846,44.02196534,179.8142471,17.04446354,3.776412657,2.361428782,200.8110165,0.054557209,207.3556248,5.266089007,6.544608307,5.30176768,3.838718314,2.071884814,200.5694829,0.061208047,208.2677905,4.734054365,7.698307648,4.778104793,0.241533661,0.028286836,98.33333333,48.62246179,86,35.82583141,0.523038532,0.056312692,0.052689503,0.024886693,0.211712194,0.167808709,-0.044078113,0.070005767,-0.048505562,0.024841641,-0.151258579,0.100259612,0.102941893,0.146437819,0.094372681,0.028543921,0.10340542,0.055517443,-0.001002328,0.034731347,0.389596281,0.282431405,0.783776366,0.084494742,0.078834882,0.037238009,0.316976184,0.251226914,23
299.89,5.377536611,334.245,13.0742103,390.42,28.99316471,255.865,29.26750374,150.655,30.37294808,424.935,61.71515839,459.57,71.62195962,434.465,69.51272384,112.6780488,16.19074581,108.2585366,17.36990635,112.9073171,15.59037211,115.995122,15.89370103,112.0341463,17.90772568,135.6926829,9.574773518,139.7560976,5.055692217,144.7853659,4.564206499,179.420081,26.61000432,183.7892841,28.03820787,184.7663215,32.12354949,195.9500225,11.06038138,3.169019498,1.765169178,200.5598122,0.042372018,206.6152509,4.085857412,6.055438679,4.091295039,2.645758519,1.259167251,200.336509,0.039570783,207.1028448,3.834851295,6.766335836,3.85953839,0.223303223,0.03452342,79.80769231,45.72536683,71.26923077,43.49585099,0.505656594,0.060053402,0.115650155,0.067375841,0.037162721,0.088315171,-0.076096397,0.051673659,-0.110255133,0.056329116,-0.037472781,0.06912791,0.17154231,0.121923564,0.080694573,0.044327693,0.256652451,0.139364067,0.032602074,0.038263072,0.08989115,0.168014465,0.757850005,0.090025427,0.173111981,0.10083252,0.055651803,0.132257192,26
294.4527363,2.287540332,311.8557214,4.287443149,335.7462687,10.32796997,219.3681592,9.153950353,122.2487562,10.30566723,296.5273632,26.39426475,297.4875622,39.8242544,281.5174129,30.49787441,78.245,10.24963292,79.215,11.33837621,79.99,8.799426118,75.365,9.55781225,75.935,9.017803225,102.57,3.695280774,111.34,7.573268779,115.495,8.874681684,157.4802513,15.58399566,164.9627469,16.96156692,173.462298,19.74130076,169.7127469,12.91204464,3.658083974,2.088773214,200.8697645,0.057367522,202.4424408,2.932830168,1.572676315,2.945769453,3.526775722,1.832884666,200.6845523,0.055292812,202.5422885,3.173401207,1.857736206,3.193889497,0.185212173,0.022894099,134.0425532,40.73994195,129.893617,36.88581232,0.413289412,0.069316821,0.189804675,0.087457337,-0.008680382,0.058194003,0.063928949,0.05664534,-0.164424544,0.085196132,-0.01559079,0.041647318,-0.114556827,0.105725954,0.001493882,0.071036711,0.419389911,0.254159387,0.084788951,0.048146433,0.035814722,0.098244676,0.619197826,0.103894439,0.283945627,0.13083073,-0.013007684,0.087148381,20
288.7014925,5.266098064,314.4029851,12.45336739,326.5771144,31.97893078,209.4079602,28.64176987,126.1741294,18.05063435,259.9751244,71.10670545,257.6119403,70.56804808,236.1840796,73.94909467,133.405,5.510986754,135.44,7.007595879,135.445,6.133267889,134.045,7.784148958,134.435,6.205302168,139.115,7.999485921,135.115,5.390897421,133.31,5.139445495,182.3423181,38.41552472,186.8971249,42.32697691,191.3409703,43.33385619,185.1244385,28.86546333,7.371935807,7.5958477,200.6161573,0.099919962,200.7706071,1.028259498,0.154449768,1.017138681,6.158949602,4.444922567,200.402618,0.080698906,200.9521735,1.622462872,0.549555511,1.618361267,0.213539352,0.044752086,164.5686275,19.67605781,146.1372549,17.5923553,0.330614318,0.064233038,0.002657492,0.003954548,-0.003959581,0.074447023,0.130800654,0.073325665,0.001106834,0.005364153,-0.007195729,0.069041273,-0.223215928,0.125451233,-0.008564565,0.019850623,-0.002153836,0.010710612,-0.027704331,0.020887466,0.026492154,0.172924158,0.495270187,0.096338846,0.003978469,0.005920369,-0.005977645,0.111397872,28
306.9402985,1.917818493,346.1691542,3.204667582,428.1691542,9.147288089,298.2487562,7.031401561,170.5472637,6.973225624,497.8905473,17.24185467,523.6467662,29.11992021,496.039801,22.39510447,99.37373737,13.89868525,100.5808081,7.789596491,98.22727273,11.26915266,96.43434343,8.382475245,95.21212121,14.01606058,109.2777778,5.637053739,113.4141414,3.625136991,115.2676768,3.518216039,203.6147615,19.87728142,208.6044104,19.2365688,211.1876688,20.19222144,206.190369,9.594723504,1.965746204,0.893780762,200.0236373,0.025728413,200.870709,2.637863047,0.847071715,2.634227841,2.67677188,1.803951657,199.8008955,0.035473587,201.0393622,3.087967968,1.238466744,3.091565805,0.222741792,0.019091821,156.5510204,22.09262618,135.1632653,24.06568133,0.507458079,0.037373372,0.091829,0.059939055,-0.009710761,0.046723067,-0.099529508,0.026067004,-0.074507204,0.046275888,0.003932864,0.038301276,0.222884532,0.063061628,0.051172472,0.033880117,0.166358616,0.107003372,0.039194159,0.031838247,-0.004448148,0.088998625,0.760639944,0.0560356,0.137396385,0.08967807,-0.014553875,0.069977059,22
321.3417085,8.337950961,375.0301508,20.53136087,478.5326633,31.28355788,385.5226131,32.26598379,251.0100503,25.26621872,477.5678392,18.56278686,431.9648241,11.33162821,407.1306533,6.755828682,192.115,4.292059529,195.17,3.662116874,196.565,5.091735952,194.805,7.706294505,193.775,5.654588844,187.145,6.128945668,178.435,5.419019745,169.15,7.319665293,221.7125506,10.5612052,223.9590643,12.23641158,224.2775529,12.19834856,218.2159244,9.195931846,13.50806915,4.545365269,199.7938785,0.209116239,199.8056361,0.210876829,0.011757584,0.013296665,11.30458933,4.409092378,199.482834,0.15330624,199.5215921,0.136818266,0.038758087,0.053698632,0.311044464,0.108074511,160.3269231,12.92243302,128.9230769,12.01736909,0.266332006,0.041150968,-0.041230664,0.002137216,-0.013367201,0.011826528,0.050316916,0.029825185,0.048408472,0.002568634,0.012645497,0.011897537,-0.094308851,0.052996233,-0.094826233,0.024708348,-0.092335133,0.004679737,-0.04642989,0.008780066,-0.024686053,0.024635991,0.399203959,0.061676278,-0.061762922,0.003201051,-0.020028743,0.017718516,32
289.3913043,1.21047032,311.4830918,6.150170188,334.4154589,7.72419204,209.1980676,11.82539624,113.0676328,3.092028976,314.4782609,15.93520275,320.3188406,6.108897653,314.7777778,15.42251597,86.445,9.932621759,85.49,9.503152109,89.205,4.837662142,88.385,5.941950437,86.805,5.922581785,112.06,2.275170323,118.26,4.036384521,124.485,6.015793796,90.67477477,40.19699906,91.25,42.20322054,81.55855856,47.45517272,144.5833333,29.8132293,5.385162774,6.670967128,198.7020008,0.087299796,202.3616724,3.214831189,3.659671631,3.202822315,1.644310118,0.979348185,198.4535944,0.021334261,202.9535983,2.980697934,4.500003967,2.978960025,0.248406448,0.075809764,84.12,45.09396412,78.76,48.84283366,0.478158357,0.014433286,0.153935832,0.045106455,0.318699557,0.174994946,0.021479414,0.017949722,-0.14028168,0.037767237,-0.255739614,0.128389276,-0.041444756,0.034755088,0.021733026,0.064713736,0.330767888,0.100858388,0.055791091,0.042495763,0.760646066,0.430432554,0.716410936,0.021628091,0.230339766,0.067486195,0.476797809,0.261811757,26
302.0656566,6.901231944,338.7474747,9.390349048,407.5252525,16.23243009,269.7222222,12.46484394,156.6161616,9.407934617,456.7424242,66.52150346,472.7020202,72.07429595,440.5050505,82.55948253,93.03,21.40511855,98.33,22.40002455,100.82,20.56836406,92.575,21.71921672,100.2,20.80985344,110.625,18.27031404,110.135,15.4170936,112.025,13.78819695,215.397927,8.818832282,219.8544389,8.03451275,220.9346552,6.554500774,212.5853988,8.317563876,1.551464517,0.716267416,199.0841856,0.023297968,199.1670939,0.527017415,0.082908325,0.532165074,2.893597256,1.307068564,198.869028,0.042353924,199.1094016,0.731571342,0.240373535,0.74622627,0.215157547,0.023703687,161.4313725,16.83396998,138.2745098,11.15501897,0.496492636,0.055884585,0.053085774,0.041977279,-0.019417732,0.007456369,-0.068222537,0.06362137,-0.049555047,0.03705959,0.016854685,0.005292224,0.156363031,0.145431346,0.033901026,0.014588926,0.107509307,0.082921307,0.00061944,0.047060778,-0.033097179,0.010270215,0.744145843,0.083820181,0.079412892,0.062773835,-0.029092737,0.011171004,27.77591241
293.1407035,2.451602185,318.1457286,5.002900601,357.758794,13.32742329,237.9949749,11.35604569,127.160804,10.63341993,385.5175879,12.02670572,391.5929648,23.43214626,375.1909548,20.38655875,74.1010101,7.551165472,80.30808081,7.877280677,83.35353535,7.859643927,78.67676768,9.65760106,81.63636364,8.813390347,99.82323232,8.103750576,109.8636364,9.384954158,112.5656566,9.640677306,102.6278128,36.0907148,107.2268227,37.12788177,97.93474347,36.81435619,155.4293429,35.25402484,1.879860871,1.371763743,199.0372657,0.015485491,204.1758701,4.537163274,5.138604366,4.537720842,2.652842989,1.887501492,198.7865929,0.024932506,205.6549839,3.776027582,6.868391018,3.763863528,0.250672851,0.027192595,65.42,43.66100778,49.36,41.06519694,0.510176488,0.018922281,0.148165458,0.024944575,0.240720286,0.149092396,-0.04462836,0.014159127,-0.137402189,0.020094784,-0.201677217,0.113022954,0.093904354,0.032267135,0.015289568,0.040104879,0.319844651,0.054402704,0.100699056,0.034782255,0.557812262,0.377037904,0.764524357,0.028337691,0.221662914,0.037306077,0.360277928,0.223144855,18.63680556
305.0609137,5.603329791,343.8274112,8.875372868,409.0101523,18.30896423,278.5025381,16.01224923,162.6903553,12.48879938,438.1675127,40.32164287,451.4873096,51.9208309,440.3807107,52.35395188,98.2238806,11.29498752,103.3681592,11.67954291,100.0597015,12.55104673,90.37313433,13.04851547,92.31840796,13.40854816,97.78109453,12.06540389,103.1641791,12.6509949,96.19402985,12.4423912,201.2611436,27.78677202,205.6825754,27.33726534,207.858172,26.2729784,202.6933814,17.09643955,1.746088317,1.156135071,200.0333919,0.024580098,201.8398378,3.562038893,1.806445829,3.576084794,3.597431003,2.352079082,199.8394733,0.056693015,202.2395086,3.737749907,2.40003527,3.779561583,0.193918636,0.040402012,150.372549,42.18770418,106.7647059,30.28271249,0.467559558,0.039621442,0.056574462,0.028721965,-0.009103972,0.050071488,-0.046040841,0.046818432,-0.015424599,0.036645312,0.003560584,0.04573091,0.101390921,0.099240898,0.028069804,0.033704073,0.034188796,0.07677714,0.059046201,0.094675385,-0.001926241,0.113902006,0.700766146,0.05942469,0.084638912,0.042963824,-0.013648978,0.074970128,27.61111111
292.9751244,1.734742474,317.8258706,5.94707398,367.7363184,4.377136934,248.9402985,2.716527252,134.1890547,6.914119925,427.6766169,41.39254987,479.4726368,58.26052739,513.4029851,53.56710388,219.18,9.82586383,223.225,10.2237163,223.37,9.813414289,221.555,10.03478824,219.855,9.776705734,211.82,8.110955554,204.495,9.327377713,192.57,11.63937713,66.17467445,59.59731301,65.67355186,60.5119295,73.3726987,56.52154919,72.00853166,56.27617622,5.959753693,4.679323302,199.8374215,0.101031873,199.8427617,0.100583056,0.005340195,0.007691231,3.448695136,2.633714574,199.6394428,0.044946791,199.7553073,0.272295197,0.115864487,0.275760537,0.197978668,0.095577963,144.76,19.28684526,21.34,30.20636357,0.557629468,0.061034615,-0.036218331,0.001882973,-0.02470331,0.121837132,-0.127550248,0.067680034,0.044145816,0.002992261,-0.066990626,0.105883846,0.305521302,0.169345731,0.118385399,0.038355634,-0.084542987,0.005488392,-0.034754031,0.014557266,0.17416387,0.273201486,0.835764495,0.091531516,-0.0542634,0.002820577,-0.036757693,0.181877154,27.32638889
294.8232323,8.884447065,321.4090909,16.64147545,346.1565657,45.3322274,223.9191919,37.34771822,129.8838384,29.26803409,316.9949495,95.8138187,311.5808081,99.47179203,296.0909091,83.61215065,96.86,14.62635977,94.965,13.18232813,100.395,11.79529461,95.74,11.52919772,96.01,10.02346746,112.885,6.434421108,115.565,6.286157411,117.8,11.28583183,170.3276404,31.30104748,177.8323596,32.02256557,180.8296629,36.66587945,185.8723596,15.76301674,2.462045289,1.810158233,201.1849177,0.031987362,203.0219519,2.772079545,1.837034225,2.790607877,3.927531987,1.996635503,200.9468613,0.065377087,203.0010275,2.852749969,2.054166183,2.899779302,0.238056412,0.037832749,122.9,40.93910111,99.94,35.66477814,0.402320195,0.034577109,0.093991775,0.06317205,0.024063843,0.10262151,0.069842716,0.078948069,-0.072585984,0.068510594,-0.029610006,0.078401977,-0.119445219,0.150726413,-0.021020884,0.017202659,0.169329307,0.173420241,0.025403485,0.056282967,0.076649076,0.194006291,0.602763656,0.051962593,0.140649019,0.094519154,0.036019192,0.15366831,27.61111111
316.7673267,5.231314866,373.2425743,11.06665535,461.2128713,14.57582539,344.8217822,12.9357866,212.8811881,10.16866389,496.960396,15.78219375,471.1930693,12.39559773,467.3811881,3.850966521,195.8061224,13.1278316,197.0714286,15.834121,199.8979592,18.65338498,204.1989796,18.9372271,197.9081633,20.41462398,200.1071429,19.68226566,186.0765306,22.50327097,188.8010204,23.70043053,223.579658,10.35102626,229.0936094,7.957372062,229.8060306,6.584403167,219.210171,10.75646562,1.936154274,1.372750552,199.0687584,0.022795641,199.0720993,0.021896138,0.003340974,0.004506759,2.860774881,2.313005692,198.8662228,0.036377257,198.8722964,0.037245319,0.006073543,0.008493514,0.202535512,0.019736913,162.4230769,5.623939742,135.8846154,5.423076923,0.377696927,0.024127415,-0.031900067,0.010021816,-0.023991876,0.011144941,-0.010764873,0.02032543,0.037407759,0.016386125,0.022345305,0.008149318,0.022611037,0.041234315,-0.051646168,0.010728125,-0.071638046,0.030373673,-0.072050782,0.034485099,-0.043589414,0.015607313,0.566131224,0.036163103,-0.047784686,0.015003869,-0.035947068,0.016697273,27.775912
292.9751244,1.734742474,317.8258706,5.94707398,367.7363184,4.377136934,248.9402985,2.716527252,134.1890547,6.914119925,427.6766169,41.39254987,479.4726368,58.26052739,513.4029851,53.56710388,219.18,9.82586383,223.225,10.2237163,223.37,9.813414289,221.555,10.03478824,219.855,9.776705734,211.82,8.110955554,204.495,9.327377713,192.57,11.63937713,66.17467445,59.59731301,65.67355186,60.5119295,73.3726987,56.52154919,72.00853166,56.27617622,5.959753693,4.679323302,199.8374215,0.101031873,199.8427617,0.100583056,0.005340195,0.007691231,3.448695136,2.633714574,199.6394428,0.044946791,199.7553073,0.272295197,0.115864487,0.275760537,0.197978668,0.095577963,144.76,19.28684526,21.34,30.20636357,0.557629468,0.061034615,-0.036218331,0.001882973,-0.02470331,0.121837132,-0.127550248,0.067680034,0.044145816,0.002992261,-0.066990626,0.105883846,0.305521302,0.169345731,0.118385399,0.038355634,-0.084542987,0.005488392,-0.034754031,0.014557266,0.17416387,0.273201486,0.835764495,0.091531516,-0.0542634,0.002820577,-0.036757693,0.181877154,27.32166667
299.1940299,2.771059423,323.3233831,6.453037427,354.0895522,12.37321535,232.6865672,16.85986339,129.2835821,6.479526049,327.7313433,35.0541509,338.4079602,38.12251442,300.7512438,42.99991682,101.0298507,10.63969403,105.8358209,10.15540493,104.800995,8.839655055,97.29850746,9.244089022,101.5174129,9.47638832,109.1442786,7.522045848,112.5422886,6.02808128,109.4427861,6.753510987,215.7346206,8.043052117,218.6008083,7.756629291,218.7979344,6.485072164,212.5469241,7.164117743,1.40564594,0.631877445,200.1372883,0.015426455,200.7819026,2.18883752,0.644614376,2.182642264,1.980295687,1.022173827,199.9438275,0.02597644,200.7328761,2.37882129,0.789048684,2.387066638,0.193460797,0.024542715,149.7708333,27.2138442,119.0208333,22.86326164,0.444216038,0.039609716,0.052785051,0.023918824,-0.0145528,0.006642797,0.025492797,0.04917673,-0.036613517,0.022527542,0.014005608,0.005628672,-0.045201511,0.094190948,0.034024548,0.061922657,0.077146378,0.048604749,0.032221917,0.021908798,-0.027562221,0.011192453,0.665611434,0.059403373,0.078988189,0.035789166,-0.021803801,0.009952159,23.5
